stationID,tz,obsTimeUtc,obsTimeLocal,epoch,lat,lon,solarRadiationHigh,uvHigh,winddirAvg,humidityHigh,humidityLow,humidityAvg,qcStatus,metric.tempHigh,metric.tempLow,metric.tempAvg,metric.windspeedHigh,metric.windspeedLow,metric.windspeedAvg,metric.windgustHigh,metric.windgustLow,metric.windgustAvg,metric.dewptHigh,metric.dewptLow,metric.dewptAvg,metric.windchillHigh,metric.windchillLow,metric.windchillAvg,metric.heatindexHigh,metric.heatindexLow,metric.heatindexAvg,metric.pressureMax,metric.pressureMin,metric.pressureTrend,metric.precipRate,metric.precipTotal
KNYNEWYO1805,America/New_York,2024-01-16 06:59:11+00:00,2024-01-16 01:59:11,1705388351,40.638,-74.035,0.0,0.0,69.0,89.0,87.0,88.0,1,-3.0,-3.0,-3.0,3.0,0.0,1.0,7.0,3.0,5.0,-5.0,-5.0,-5.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1020.32,1019.3,-1.11,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-16 07:59:10+00:00,2024-01-16 02:59:10,1705391950,40.638,-74.035,0.0,0.0,82.0,90.0,87.0,88.0,1,-3.0,-3.0,-3.0,2.0,0.0,1.0,5.0,2.0,3.0,-4.0,-5.0,-5.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1019.3,1018.63,-0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-16 08:59:08+00:00,2024-01-16 03:59:08,1705395548,40.638,-74.035,0.0,0.0,336.0,90.0,88.0,89.0,1,-3.0,-3.0,-3.0,4.0,0.0,2.0,8.0,1.0,4.0,-4.0,-5.0,-4.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1018.29,1017.61,-0.74,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-16 09:59:08+00:00,2024-01-16 04:59:08,1705399148,40.638,-74.035,0.0,0.0,282.0,90.0,88.0,88.0,1,-3.0,-3.0,-3.0,4.0,0.0,2.0,8.0,3.0,4.0,-4.0,-5.0,-4.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1017.27,1016.93,-0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-16 10:59:08+00:00,2024-01-16 05:59:08,1705402748,40.638,-74.035,0.0,0.0,294.0,90.0,89.0,89.0,1,-3.0,-3.0,-3.0,5.0,0.0,2.0,14.0,2.0,5.0,-4.0,-4.0,-4.0,-3.0,-4.0,-3.0,-3.0,-3.0,-3.0,1016.59,1015.58,-1.11,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-16 11:59:06+00:00,2024-01-16 06:59:06,1705406346,40.638,-74.035,0.0,0.0,330.0,89.0,87.0,88.0,1,-2.0,-3.0,-2.0,6.0,2.0,4.0,15.0,6.0,10.0,-4.0,-4.0,-4.0,-2.0,-5.0,-3.0,-2.0,-3.0,-2.0,1015.58,1014.56,-1.11,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-16 12:59:04+00:00,2024-01-16 07:59:04,1705409944,40.638,-74.035,3.0,0.0,287.0,89.0,88.0,88.0,1,-2.0,-2.0,-2.0,6.0,2.0,3.0,15.0,4.0,9.0,-3.0,-4.0,-3.0,-2.0,-4.0,-2.0,-2.0,-2.0,-2.0,1014.56,1013.21,-1.48,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-16 13:59:04+00:00,2024-01-16 08:59:04,1705413544,40.638,-74.035,6.0,0.0,294.0,90.0,89.0,89.0,1,-1.0,-2.0,-1.0,6.0,0.0,3.0,14.0,0.0,7.0,-3.0,-3.0,-3.0,-1.0,-4.0,-2.0,-1.0,-2.0,-1.0,1013.21,1012.19,-0.37,0.0,0.03
KNYNEWYO1805,America/New_York,2024-01-16 14:59:01+00:00,2024-01-16 09:59:01,1705417141,40.638,-74.035,16.0,0.0,289.0,92.0,90.0,90.0,1,-1.0,-1.0,-1.0,4.0,1.0,2.0,9.0,3.0,5.0,-2.0,-3.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1012.19,1010.84,-1.11,0.2,2.82
KNYNEWYO1805,America/New_York,2024-01-16 15:59:02+00:00,2024-01-16 10:59:02,1705420742,40.638,-74.035,16.0,0.0,195.0,92.0,91.0,91.0,1,-1.0,-1.0,-1.0,3.0,1.0,2.0,11.0,3.0,6.0,-2.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1010.84,1009.14,-1.48,0.2,4.34
KNYNEWYO1805,America/New_York,2024-01-16 16:59:00+00:00,2024-01-16 11:59:00,1705424340,40.638,-74.035,28.0,0.1,281.0,92.0,91.0,91.0,1,0.0,-1.0,0.0,4.0,1.0,2.0,6.0,3.0,5.0,-2.0,-2.0,-2.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1009.14,1006.43,-2.96,0.2,5.79
KNYNEWYO1805,America/New_York,2024-01-16 17:58:59+00:00,2024-01-16 12:58:59,1705427939,40.638,-74.035,31.0,0.1,271.0,93.0,92.0,92.0,1,0.0,0.0,0.0,4.0,1.0,2.0,6.0,4.0,5.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.1,1004.4,-1.85,0.05,7.75
KNYNEWYO1805,America/New_York,2024-01-16 18:58:59+00:00,2024-01-16 13:58:59,1705431539,40.638,-74.035,16.0,0.0,170.0,94.0,92.0,93.0,1,0.0,-1.0,0.0,6.0,1.0,4.0,10.0,4.0,7.0,-1.0,-2.0,-1.0,0.0,-3.0,-1.0,0.0,-1.0,0.0,1005.42,1004.06,1.48,0.03,7.75
KNYNEWYO1805,America/New_York,2024-01-16 19:58:59+00:00,2024-01-16 14:58:59,1705435139,40.638,-74.035,16.0,0.0,145.0,94.0,92.0,93.0,1,-1.0,-1.0,-1.0,6.0,2.0,5.0,12.0,5.0,8.0,-2.0,-2.0,-2.0,-1.0,-3.0,-2.0,-1.0,-1.0,-1.0,1006.1,1005.42,0.74,0.0,7.75
KNYNEWYO1805,America/New_York,2024-01-16 20:59:55+00:00,2024-01-16 15:59:55,1705438795,40.638,-74.035,14.0,0.0,134.0,93.0,90.0,91.0,1,-1.0,-2.0,-2.0,6.0,3.0,4.0,10.0,6.0,8.0,-3.0,-3.0,-3.0,-1.0,-3.0,-2.0,-1.0,-2.0,-2.0,1006.77,1006.43,0.36,0.0,7.75
KNYNEWYO1805,America/New_York,2024-01-16 21:58:55+00:00,2024-01-16 16:58:55,1705442335,40.638,-74.035,14.0,0.0,145.0,93.0,88.0,90.0,1,-1.0,-2.0,-2.0,5.0,3.0,4.0,10.0,6.0,7.0,-3.0,-3.0,-3.0,-1.0,-2.0,-2.0,-1.0,-2.0,-2.0,1006.77,1006.43,0.0,0.0,7.75
KNYNEWYO1805,America/New_York,2024-01-16 22:58:55+00:00,2024-01-16 17:58:55,1705445935,40.638,-74.035,0.0,0.0,140.0,87.0,80.0,84.0,1,-1.0,-1.0,-1.0,8.0,4.0,5.0,14.0,6.0,9.0,-3.0,-4.0,-4.0,-1.0,-4.0,-3.0,-1.0,-1.0,-1.0,1007.79,1006.77,1.11,0.0,7.75
KNYNEWYO1805,America/New_York,2024-01-16 23:58:53+00:00,2024-01-16 18:58:53,1705449533,40.638,-74.035,0.0,0.0,141.0,81.0,75.0,77.0,1,-1.0,-2.0,-1.0,11.0,5.0,7.0,15.0,9.0,11.0,-4.0,-5.0,-5.0,-3.0,-5.0,-4.0,-1.0,-2.0,-1.0,1008.13,1007.79,0.37,0.0,7.75
KNYNEWYO1805,America/New_York,2024-01-17 00:58:50+00:00,2024-01-16 19:58:50,1705453130,40.638,-74.035,0.0,0.0,133.0,78.0,71.0,74.0,1,-2.0,-2.0,-2.0,8.0,5.0,7.0,14.0,8.0,11.0,-5.0,-7.0,-6.0,-2.0,-5.0,-4.0,-2.0,-2.0,-2.0,1008.81,1008.13,0.74,0.0,7.75
KNYNEWYO1805,America/New_York,2024-01-17 01:58:50+00:00,2024-01-16 20:58:50,1705456730,40.638,-74.035,0.0,0.0,131.0,74.0,69.0,71.0,1,-2.0,-3.0,-2.0,10.0,7.0,8.0,15.0,11.0,13.0,-6.0,-8.0,-7.0,-5.0,-7.0,-5.0,-2.0,-3.0,-2.0,1009.48,1008.81,0.37,0.0,7.75
KNYNEWYO1805,America/New_York,2024-01-17 02:58:48+00:00,2024-01-16 21:58:48,1705460328,40.638,-74.035,0.0,0.0,140.0,69.0,66.0,67.0,1,-3.0,-4.0,-3.0,13.0,8.0,10.0,19.0,13.0,16.0,-8.0,-9.0,-9.0,-6.0,-8.0,-7.0,-3.0,-4.0,-3.0,1010.5,1009.48,1.11,0.0,7.75
KNYNEWYO1805,America/New_York,2024-01-17 03:58:48+00:00,2024-01-16 22:58:48,1705463928,40.638,-74.035,0.0,0.0,135.0,69.0,65.0,67.0,1,-4.0,-4.0,-4.0,11.0,6.0,9.0,18.0,13.0,15.0,-9.0,-10.0,-9.0,-7.0,-9.0,-8.0,-4.0,-4.0,-4.0,1011.18,1010.5,0.74,0.0,7.75
KNYNEWYO1805,America/New_York,2024-01-17 04:58:46+00:00,2024-01-16 23:58:46,1705467526,40.638,-74.035,0.0,0.0,136.0,69.0,66.0,67.0,1,-4.0,-5.0,-5.0,11.0,6.0,8.0,17.0,11.0,14.0,-9.0,-10.0,-10.0,-7.0,-9.0,-8.0,-4.0,-5.0,-5.0,1011.85,1011.18,0.74,0.0,7.75
KNYNEWYO1805,America/New_York,2024-01-17 05:58:46+00:00,2024-01-17 00:58:46,1705471126,40.638,-74.035,0.0,0.0,140.0,70.0,68.0,69.0,1,-5.0,-5.0,-5.0,12.0,8.0,10.0,21.0,14.0,16.0,-9.0,-10.0,-10.0,-8.0,-10.0,-9.0,-5.0,-5.0,-5.0,1012.19,1011.85,0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-17 06:58:45+00:00,2024-01-17 01:58:45,1705474725,40.638,-74.035,0.0,0.0,138.0,71.0,68.0,69.0,1,-5.0,-5.0,-5.0,9.0,7.0,9.0,16.0,12.0,13.0,-9.0,-10.0,-10.0,-8.0,-9.0,-9.0,-5.0,-5.0,-5.0,1012.53,1011.85,0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-17 07:58:44+00:00,2024-01-17 02:58:44,1705478324,40.638,-74.035,0.0,0.0,125.0,72.0,69.0,70.0,1,-5.0,-6.0,-5.0,11.0,6.0,8.0,15.0,10.0,13.0,-10.0,-10.0,-10.0,-8.0,-10.0,-9.0,-5.0,-6.0,-5.0,1012.87,1012.53,-0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-17 08:58:42+00:00,2024-01-17 03:58:42,1705481922,40.638,-74.035,0.0,0.0,135.0,70.0,68.0,69.0,1,-6.0,-6.0,-6.0,13.0,6.0,9.0,18.0,11.0,14.0,-10.0,-11.0,-10.0,-9.0,-11.0,-10.0,-6.0,-6.0,-6.0,1012.87,1012.53,0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-17 09:58:42+00:00,2024-01-17 04:58:42,1705485522,40.638,-74.035,0.0,0.0,130.0,71.0,67.0,70.0,1,-6.0,-6.0,-6.0,10.0,5.0,8.0,15.0,9.0,12.0,-10.0,-11.0,-11.0,-9.0,-10.0,-10.0,-6.0,-6.0,-6.0,1013.21,1012.53,0.74,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-17 10:58:42+00:00,2024-01-17 05:58:42,1705489122,40.638,-74.035,0.0,0.0,120.0,71.0,69.0,70.0,1,-6.0,-7.0,-7.0,10.0,7.0,9.0,15.0,10.0,13.0,-11.0,-11.0,-11.0,-10.0,-11.0,-11.0,-6.0,-7.0,-7.0,1014.22,1013.21,1.11,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-17 11:58:41+00:00,2024-01-17 06:58:41,1705492721,40.638,-74.035,0.0,0.0,126.0,73.0,68.0,70.0,1,-7.0,-7.0,-7.0,9.0,5.0,8.0,15.0,7.0,12.0,-11.0,-12.0,-12.0,-10.0,-11.0,-11.0,-7.0,-7.0,-7.0,1014.9,1014.22,0.77,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-17 12:58:38+00:00,2024-01-17 07:58:38,1705496318,40.638,-74.035,28.0,0.1,119.0,72.0,69.0,70.0,1,-7.0,-8.0,-8.0,10.0,6.0,8.0,14.0,10.0,12.0,-12.0,-13.0,-12.0,-11.0,-12.0,-11.0,-7.0,-8.0,-8.0,1015.24,1014.9,0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-17 13:58:38+00:00,2024-01-17 08:58:38,1705499918,40.638,-74.035,305.0,0.8,121.0,72.0,68.0,69.0,1,-7.0,-8.0,-8.0,10.0,6.0,8.0,14.0,10.0,12.0,-12.0,-13.0,-12.0,-11.0,-12.0,-12.0,-7.0,-8.0,-8.0,1016.26,1015.24,1.11,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-17 14:58:36+00:00,2024-01-17 09:58:36,1705503516,40.638,-74.035,401.0,1.1,119.0,70.0,61.0,65.0,1,-7.0,-7.0,-7.0,11.0,8.0,9.0,15.0,9.0,13.0,-12.0,-13.0,-13.0,-11.0,-12.0,-11.0,-7.0,-7.0,-7.0,1016.59,1015.92,0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-17 15:58:37+00:00,2024-01-17 10:58:37,1705507117,40.638,-74.035,453.0,1.3,121.0,62.0,56.0,58.0,1,-7.0,-7.0,-7.0,13.0,9.0,10.0,18.0,13.0,15.0,-13.0,-14.0,-14.0,-11.0,-12.0,-12.0,-7.0,-7.0,-7.0,1016.93,1016.26,-0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-17 16:58:36+00:00,2024-01-17 11:58:36,1705510716,40.638,-74.035,464.0,1.3,113.0,58.0,53.0,56.0,1,-6.0,-6.0,-6.0,12.0,10.0,11.0,18.0,14.0,16.0,-13.0,-14.0,-13.0,-11.0,-11.0,-11.0,-6.0,-6.0,-6.0,1016.26,1015.58,-0.74,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-17 17:59:34+00:00,2024-01-17 12:59:34,1705514374,40.638,-74.035,457.0,1.3,114.0,58.0,52.0,54.0,1,-5.0,-6.0,-6.0,14.0,9.0,11.0,21.0,13.0,16.0,-13.0,-14.0,-13.0,-10.0,-11.0,-10.0,-5.0,-6.0,-6.0,1015.92,1015.24,-0.73,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-17 18:59:34+00:00,2024-01-17 13:59:34,1705517974,40.638,-74.035,406.0,1.1,108.0,55.0,49.0,51.0,1,-5.0,-5.0,-5.0,12.0,6.0,10.0,19.0,11.0,14.0,-12.0,-14.0,-13.0,-8.0,-10.0,-9.0,-5.0,-5.0,-5.0,1015.24,1014.9,0.0,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-17 19:58:32+00:00,2024-01-17 14:58:32,1705521512,40.638,-74.035,391.0,1.1,106.0,53.0,46.0,49.0,1,-4.0,-5.0,-4.0,11.0,8.0,9.0,17.0,11.0,14.0,-13.0,-14.0,-13.0,-8.0,-9.0,-8.0,-4.0,-5.0,-4.0,1015.24,1014.9,0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-17 20:59:30+00:00,2024-01-17 15:59:30,1705525170,40.638,-74.035,161.0,0.4,110.0,51.0,45.0,48.0,1,-4.0,-5.0,-4.0,12.0,6.0,9.0,18.0,12.0,15.0,-13.0,-14.0,-14.0,-7.0,-9.0,-8.0,-4.0,-5.0,-4.0,1016.26,1015.24,0.74,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-17 21:59:30+00:00,2024-01-17 16:59:30,1705528770,40.638,-74.035,30.0,0.1,112.0,51.0,46.0,48.0,1,-5.0,-5.0,-5.0,10.0,6.0,8.0,16.0,11.0,13.0,-13.0,-14.0,-14.0,-7.0,-9.0,-8.0,-5.0,-5.0,-5.0,1016.26,1015.92,0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-17 22:59:31+00:00,2024-01-17 17:59:31,1705532371,40.638,-74.035,1.0,0.0,115.0,52.0,48.0,50.0,1,-5.0,-5.0,-5.0,10.0,6.0,8.0,15.0,8.0,13.0,-13.0,-14.0,-13.0,-8.0,-9.0,-8.0,-5.0,-5.0,-5.0,1017.61,1016.59,1.11,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-17 23:59:30+00:00,2024-01-17 18:59:30,1705535970,40.638,-74.035,0.0,0.0,106.0,55.0,49.0,51.0,1,-5.0,-5.0,-5.0,9.0,4.0,7.0,15.0,9.0,11.0,-13.0,-14.0,-13.0,-5.0,-9.0,-8.0,-5.0,-5.0,-5.0,1018.29,1017.61,0.74,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 00:59:27+00:00,2024-01-17 19:59:27,1705539567,40.638,-74.035,0.0,0.0,115.0,55.0,52.0,53.0,1,-5.0,-5.0,-5.0,10.0,5.0,8.0,15.0,10.0,13.0,-13.0,-13.0,-13.0,-7.0,-9.0,-8.0,-5.0,-5.0,-5.0,1018.63,1018.29,0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 01:59:27+00:00,2024-01-17 20:59:27,1705543167,40.638,-74.035,0.0,0.0,109.0,56.0,52.0,54.0,1,-5.0,-5.0,-5.0,9.0,5.0,8.0,18.0,10.0,13.0,-12.0,-13.0,-13.0,-7.0,-9.0,-8.0,-5.0,-5.0,-5.0,1018.96,1018.63,0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 02:59:24+00:00,2024-01-17 21:59:24,1705546764,40.638,-74.035,0.0,0.0,109.0,55.0,52.0,53.0,1,-5.0,-5.0,-5.0,10.0,6.0,8.0,14.0,10.0,13.0,-13.0,-13.0,-13.0,-8.0,-9.0,-9.0,-5.0,-5.0,-5.0,1019.98,1019.3,0.74,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 03:59:25+00:00,2024-01-17 22:59:25,1705550365,40.638,-74.035,0.0,0.0,109.0,53.0,49.0,51.0,1,-5.0,-5.0,-5.0,10.0,6.0,8.0,17.0,10.0,13.0,-13.0,-14.0,-13.0,-8.0,-9.0,-9.0,-5.0,-5.0,-5.0,1020.66,1019.98,0.74,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 04:59:23+00:00,2024-01-17 23:59:23,1705553963,40.638,-74.035,0.0,0.0,102.0,53.0,50.0,51.0,1,-5.0,-5.0,-5.0,8.0,4.0,6.0,15.0,9.0,11.0,-13.0,-14.0,-14.0,-5.0,-8.0,-8.0,-5.0,-5.0,-5.0,1020.66,1020.32,0.0,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 05:59:23+00:00,2024-01-18 00:59:23,1705557563,40.638,-74.035,0.0,0.0,119.0,56.0,52.0,54.0,1,-5.0,-5.0,-5.0,7.0,4.0,6.0,13.0,7.0,9.0,-13.0,-14.0,-13.0,-5.0,-8.0,-7.0,-5.0,-5.0,-5.0,1020.66,1020.66,0.0,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 06:59:23+00:00,2024-01-18 01:59:23,1705561163,40.638,-74.035,0.0,0.0,112.0,56.0,51.0,52.0,1,-5.0,-5.0,-5.0,8.0,5.0,6.0,14.0,8.0,10.0,-13.0,-14.0,-13.0,-5.0,-9.0,-8.0,-5.0,-5.0,-5.0,1021.33,1020.32,0.74,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 07:59:21+00:00,2024-01-18 02:59:21,1705564761,40.638,-74.035,0.0,0.0,120.0,56.0,52.0,54.0,1,-5.0,-5.0,-5.0,7.0,3.0,5.0,15.0,6.0,10.0,-13.0,-14.0,-13.0,-5.0,-9.0,-7.0,-5.0,-5.0,-5.0,1021.67,1021.33,0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 08:59:21+00:00,2024-01-18 03:59:21,1705568361,40.638,-74.035,0.0,0.0,107.0,56.0,49.0,52.0,1,-5.0,-5.0,-5.0,10.0,6.0,8.0,14.0,10.0,12.0,-12.0,-14.0,-13.0,-7.0,-9.0,-8.0,-5.0,-5.0,-5.0,1021.33,1021.33,0.0,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 09:59:19+00:00,2024-01-18 04:59:19,1705571959,40.638,-74.035,0.0,0.0,126.0,54.0,51.0,52.0,1,-4.0,-5.0,-5.0,11.0,5.0,9.0,15.0,8.0,14.0,-13.0,-13.0,-13.0,-7.0,-9.0,-8.0,-4.0,-5.0,-5.0,1021.33,1021.0,0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 10:59:19+00:00,2024-01-18 05:59:19,1705575559,40.638,-74.035,0.0,0.0,124.0,54.0,51.0,52.0,1,-5.0,-5.0,-5.0,5.0,1.0,4.0,10.0,5.0,7.0,-13.0,-13.0,-13.0,-5.0,-7.0,-5.0,-5.0,-5.0,-5.0,1021.67,1021.33,0.0,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 11:59:17+00:00,2024-01-18 06:59:17,1705579157,40.638,-74.035,0.0,0.0,145.0,54.0,52.0,52.0,1,-5.0,-5.0,-5.0,6.0,3.0,4.0,10.0,6.0,8.0,-13.0,-13.0,-13.0,-5.0,-8.0,-6.0,-5.0,-5.0,-5.0,1022.01,1021.67,0.0,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 12:59:17+00:00,2024-01-18 07:59:17,1705582757,40.638,-74.035,17.0,0.1,265.0,53.0,50.0,51.0,1,-5.0,-5.0,-5.0,7.0,3.0,5.0,15.0,6.0,11.0,-13.0,-14.0,-13.0,-5.0,-8.0,-7.0,-5.0,-5.0,-5.0,1022.35,1022.01,0.0,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 13:59:15+00:00,2024-01-18 08:59:15,1705586355,40.638,-74.035,46.0,0.1,276.0,53.0,50.0,51.0,1,-4.0,-5.0,-4.0,9.0,1.0,5.0,14.0,4.0,9.0,-12.0,-13.0,-13.0,-4.0,-8.0,-5.0,-4.0,-5.0,-4.0,1022.69,1022.35,0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 14:59:13+00:00,2024-01-18 09:59:13,1705589953,40.638,-74.035,89.0,0.3,100.0,51.0,48.0,49.0,1,-3.0,-3.0,-3.0,5.0,3.0,4.0,8.0,5.0,7.0,-12.0,-13.0,-12.0,-3.0,-6.0,-4.0,-3.0,-3.0,-3.0,1023.03,1022.69,-0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 15:59:14+00:00,2024-01-18 10:59:14,1705593554,40.638,-74.035,152.0,0.4,102.0,52.0,48.0,49.0,1,-2.0,-3.0,-2.0,5.0,2.0,4.0,9.0,4.0,6.0,-11.0,-12.0,-11.0,-2.0,-5.0,-3.0,-2.0,-3.0,-2.0,1022.69,1022.35,-0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 16:59:11+00:00,2024-01-18 11:59:11,1705597151,40.638,-74.035,148.0,0.4,98.0,51.0,48.0,49.0,1,-2.0,-2.0,-2.0,8.0,3.0,6.0,13.0,5.0,9.0,-11.0,-12.0,-11.0,-2.0,-5.0,-3.0,-2.0,-2.0,-2.0,1022.35,1022.01,-0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 17:59:11+00:00,2024-01-18 12:59:11,1705600751,40.638,-74.035,179.0,0.5,102.0,54.0,49.0,52.0,1,-1.0,-2.0,-1.0,6.0,3.0,5.0,11.0,6.0,9.0,-9.0,-11.0,-10.0,-1.0,-4.0,-3.0,-1.0,-2.0,-1.0,1022.01,1020.32,-1.85,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 18:59:09+00:00,2024-01-18 13:59:09,1705604349,40.638,-74.035,206.0,0.6,114.0,52.0,49.0,51.0,1,0.0,-1.0,-1.0,5.0,2.0,3.0,8.0,4.0,6.0,-9.0,-10.0,-10.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,1020.32,1019.64,-0.74,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 19:59:09+00:00,2024-01-18 14:59:09,1705607949,40.638,-74.035,203.0,0.6,184.0,51.0,46.0,48.0,1,0.0,0.0,0.0,8.0,1.0,3.0,14.0,4.0,8.0,-9.0,-10.0,-10.0,0.0,-2.0,0.0,0.0,0.0,0.0,1019.64,1018.63,-0.74,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 20:59:09+00:00,2024-01-18 15:59:09,1705611549,40.638,-74.035,138.0,0.4,250.0,54.0,49.0,51.0,1,0.0,0.0,0.0,7.0,1.0,4.0,17.0,4.0,9.0,-8.0,-9.0,-9.0,0.0,-2.0,-1.0,0.0,0.0,0.0,1018.63,1017.61,-1.11,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 21:59:07+00:00,2024-01-18 16:59:07,1705615147,40.638,-74.035,34.0,0.1,242.0,56.0,53.0,54.0,1,0.0,0.0,0.0,5.0,1.0,3.0,12.0,4.0,7.0,-8.0,-8.0,-8.0,0.0,-1.0,0.0,0.0,0.0,0.0,1017.95,1017.61,0.38,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 22:59:06+00:00,2024-01-18 17:59:06,1705618746,40.638,-74.035,1.0,0.0,142.0,58.0,56.0,56.0,1,0.0,0.0,0.0,4.0,0.0,2.0,8.0,2.0,5.0,-7.0,-8.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.29,1017.95,0.0,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-18 23:59:05+00:00,2024-01-18 18:59:05,1705622345,40.638,-74.035,0.0,0.0,153.0,58.0,56.0,56.0,1,0.0,0.0,0.0,5.0,1.0,2.0,9.0,3.0,5.0,-7.0,-8.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.96,1018.29,0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-19 00:59:05+00:00,2024-01-18 19:59:05,1705625945,40.638,-74.035,0.0,0.0,206.0,59.0,57.0,58.0,1,0.0,0.0,0.0,4.0,1.0,2.0,9.0,3.0,5.0,-7.0,-7.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.96,1018.63,0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-19 01:59:03+00:00,2024-01-18 20:59:03,1705629543,40.638,-74.035,0.0,0.0,117.0,60.0,56.0,58.0,1,0.0,0.0,0.0,4.0,0.0,2.0,6.0,2.0,4.0,-7.0,-8.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.96,1018.29,-0.74,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-19 02:59:03+00:00,2024-01-18 21:59:03,1705633143,40.638,-74.035,0.0,0.0,173.0,57.0,53.0,55.0,1,0.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,2.0,-7.0,-8.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.29,1016.93,-1.48,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-19 03:59:01+00:00,2024-01-18 22:59:01,1705636741,40.638,-74.035,0.0,0.0,250.0,56.0,53.0,53.0,1,1.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,2.0,-8.0,-8.0,-8.0,1.0,0.0,0.0,1.0,0.0,0.0,1016.93,1016.59,-0.37,0.0,0.0
KNYNEWYO1805,America/New_York,2024-01-19 04:59:01+00:00,2024-01-18 23:59:01,1705640341,40.638,-74.035,0.0,0.0,140.0,58.0,54.0,56.0,1,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,3.0,-7.0,-8.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.59,1016.26,-0.37,0.0,0.0
