precip_rate,precip_amount,time_local,datetime,timestamp_unix,station_id,latitude,longitude,timezone,temperature,temperature_high,temperature_low,dewpoint,dewpoint_high,dewpoint_low,heat_index,heat_index_high,heat_index_low,wind_chill,wind_chill_high,wind_chill_low,humidity,humidity_high,humidity_low,wind_speed,wind_speed_high,wind_speed_low,wind_gust,wind_gust_high,wind_gust_low,wind_direction,pressure,pressure_min,pressure_trend,solar_radiation_high,uv_index_high,qc_status
0.0,3.84,2024-01-07 15:58:40,2024-01-07 20:58:40+00:00,1704661120,KNYNEWYO1805,40.638,-74.035,America/New_York,4,4,4,1,2,1,4,4,4,3,4,2,83,86,82,1.3888888888888888,1.6666666666666665,0.8333333333333333,2.2222222222222223,2.5,1.6666666666666665,134.0,1004.74,1003.39,1.48,40.0,0.1,1
0.0,3.84,2024-01-07 16:58:38,2024-01-07 21:58:38+00:00,1704664718,KNYNEWYO1805,40.638,-74.035,America/New_York,3,4,3,1,2,1,3,4,3,3,4,2,86,88,84,0.8333333333333333,1.6666666666666665,0.2777777777777778,1.6666666666666665,3.0555555555555554,1.1111111111111112,127.0,1006.43,1004.74,1.85,6.0,0.0,1
0.0,3.84,2024-01-07 17:58:38,2024-01-07 22:58:38+00:00,1704668318,KNYNEWYO1805,40.638,-74.035,America/New_York,2,3,2,1,1,1,2,3,2,2,3,2,89,91,88,0.8333333333333333,1.1111111111111112,0.2777777777777778,1.9444444444444444,3.888888888888889,1.3888888888888888,113.0,1008.13,1006.43,1.85,0.0,0.0,1
0.0,3.84,2024-01-07 18:58:37,2024-01-07 23:58:37+00:00,1704671917,KNYNEWYO1805,40.638,-74.035,America/New_York,2,2,2,1,1,0,2,2,2,2,2,1,89,91,88,0.8333333333333333,1.3888888888888888,0.2777777777777778,1.6666666666666665,3.333333333333333,1.1111111111111112,106.0,1010.16,1008.13,2.22,0.0,0.0,1
0.0,3.84,2024-01-07 19:58:34,2024-01-08 00:58:34+00:00,1704675514,KNYNEWYO1805,40.638,-74.035,America/New_York,3,3,2,0,1,-1,3,3,2,2,2,0,82,88,74,1.3888888888888888,2.7777777777777777,0.0,2.5,4.722222222222222,0.5555555555555556,113.0,1011.51,1010.16,1.48,0.0,0.0,1
0.0,3.84,2024-01-07 20:58:34,2024-01-08 01:58:34+00:00,1704679114,KNYNEWYO1805,40.638,-74.035,America/New_York,3,3,3,-1,-1,-1,3,3,3,1,3,1,73,75,73,1.9444444444444444,2.5,1.1111111111111112,3.333333333333333,4.722222222222222,2.5,128.0,1012.87,1011.51,1.48,0.0,0.0,1
0.0,3.84,2024-01-07 21:58:34,2024-01-08 02:58:34+00:00,1704682714,KNYNEWYO1805,40.638,-74.035,America/New_York,3,3,3,-1,-1,-2,3,3,3,2,3,1,73,75,71,1.6666666666666665,2.2222222222222223,1.1111111111111112,2.7777777777777777,4.166666666666667,1.6666666666666665,136.0,1013.88,1012.87,1.11,0.0,0.0,1
0.0,3.84,2024-01-07 22:58:32,2024-01-08 03:58:32+00:00,1704686312,KNYNEWYO1805,40.638,-74.035,America/New_York,3,3,3,-1,-1,-2,3,3,3,3,3,2,72,74,72,1.3888888888888888,1.6666666666666665,0.8333333333333333,2.2222222222222223,3.0555555555555554,1.6666666666666665,141.0,1014.9,1014.22,0.74,0.0,0.0,1
0.0,3.84,2024-01-07 23:58:30,2024-01-08 04:58:30+00:00,1704689910,KNYNEWYO1805,40.638,-74.035,America/New_York,3,3,3,-1,-1,-2,3,3,3,2,3,1,73,74,72,1.3888888888888888,1.6666666666666665,0.8333333333333333,2.2222222222222223,3.611111111111111,1.3888888888888888,132.0,1016.26,1014.9,1.48,0.0,0.0,1
0.0,0.0,2024-01-08 00:58:30,2024-01-08 05:58:30+00:00,1704693510,KNYNEWYO1805,40.638,-74.035,America/New_York,3,3,3,-1,-1,-2,3,3,3,2,3,1,73,74,72,1.3888888888888888,1.6666666666666665,0.8333333333333333,2.2222222222222223,3.333333333333333,1.6666666666666665,142.0,1016.93,1016.26,0.74,0.0,0.0,1
0.0,0.0,2024-01-08 01:58:29,2024-01-08 06:58:29+00:00,1704697109,KNYNEWYO1805,40.638,-74.035,America/New_York,3,3,3,-1,-1,-2,3,3,3,3,3,2,73,74,73,0.8333333333333333,1.3888888888888888,0.5555555555555556,1.6666666666666665,2.5,1.1111111111111112,133.0,1017.95,1017.27,0.74,0.0,0.0,1
0.0,0.0,2024-01-08 02:58:28,2024-01-08 07:58:28+00:00,1704700708,KNYNEWYO1805,40.638,-74.035,America/New_York,3,3,3,-1,-1,-1,3,3,3,3,3,2,72,74,71,1.1111111111111112,1.9444444444444444,0.8333333333333333,2.2222222222222223,2.7777777777777777,1.3888888888888888,129.0,1019.64,1018.29,1.48,0.0,0.0,1
0.0,0.0,2024-01-08 03:58:26,2024-01-08 08:58:26+00:00,1704704306,KNYNEWYO1805,40.638,-74.035,America/New_York,3,3,3,-2,-1,-2,3,3,3,3,3,2,70,71,69,1.3888888888888888,1.6666666666666665,0.8333333333333333,2.5,3.888888888888889,1.6666666666666665,134.0,1020.32,1019.64,0.74,0.0,0.0,1
0.0,0.0,2024-01-08 04:54:26,2024-01-08 09:54:26+00:00,1704707666,KNYNEWYO1805,40.638,-74.035,America/New_York,3,3,3,-2,-2,-2,3,3,3,2,3,1,69,70,68,1.3888888888888888,2.2222222222222223,1.1111111111111112,2.7777777777777777,5.0,1.3888888888888888,138.0,1020.66,1020.32,0.4,0.0,0.0,1
0.0,0.0,2024-01-08 05:59:15,2024-01-08 10:59:15+00:00,1704711555,KNYNEWYO1805,40.638,-74.035,America/New_York,3,3,3,-2,-2,-3,3,3,3,2,3,1,69,70,68,1.3888888888888888,1.6666666666666665,0.8333333333333333,2.5,3.333333333333333,1.9444444444444444,138.0,1022.69,1020.66,1.73,0.0,0.0,1
0.0,0.0,2024-01-08 06:59:24,2024-01-08 11:59:24+00:00,1704715164,KNYNEWYO1805,40.638,-74.035,America/New_York,3,3,3,-2,-2,-3,3,3,3,2,3,1,69,71,69,1.1111111111111112,1.6666666666666665,0.8333333333333333,2.2222222222222223,3.0555555555555554,1.6666666666666665,126.0,1024.04,1022.69,1.48,0.0,0.0,1
0.0,0.0,2024-01-08 07:59:24,2024-01-08 12:59:24+00:00,1704718764,KNYNEWYO1805,40.638,-74.035,America/New_York,3,3,3,-2,-2,-2,3,3,3,2,3,1,70,71,69,1.3888888888888888,1.9444444444444444,0.8333333333333333,2.7777777777777777,3.888888888888889,1.3888888888888888,125.0,1024.72,1023.71,0.74,31.0,0.1,1
0.0,0.0,2024-01-08 08:59:22,2024-01-08 13:59:22+00:00,1704722362,KNYNEWYO1805,40.638,-74.035,America/New_York,3,4,3,-2,-2,-2,3,4,3,2,4,1,67,71,63,1.3888888888888888,2.2222222222222223,0.8333333333333333,3.0555555555555554,5.0,1.9444444444444444,135.0,1026.75,1025.06,1.85,215.0,0.6,1
0.0,0.0,2024-01-08 09:59:21,2024-01-08 14:59:21+00:00,1704725961,KNYNEWYO1805,40.638,-74.035,America/New_York,4,5,4,-2,-2,-2,4,5,4,3,4,3,62,64,61,1.6666666666666665,1.9444444444444444,1.3888888888888888,3.0555555555555554,3.888888888888889,2.5,123.0,1027.77,1026.41,1.48,362.0,1.0,1
0.0,0.0,2024-01-08 10:59:20,2024-01-08 15:59:20+00:00,1704729560,KNYNEWYO1805,40.638,-74.035,America/New_York,5,5,5,-2,-2,-3,5,5,5,5,5,3,59,61,56,1.1111111111111112,1.6666666666666665,0.5555555555555556,2.2222222222222223,3.611111111111111,1.3888888888888888,142.0,1028.11,1027.77,0.0,451.0,1.3,1
0.0,0.0,2024-01-08 11:59:18,2024-01-08 16:59:18+00:00,1704733158,KNYNEWYO1805,40.638,-74.035,America/New_York,6,6,6,-2,-2,-3,6,6,6,6,6,5,56,58,55,1.1111111111111112,1.6666666666666665,0.5555555555555556,2.2222222222222223,3.333333333333333,1.1111111111111112,144.0,1028.45,1027.77,0.37,475.0,1.4,1
0.0,0.0,2024-01-08 12:59:17,2024-01-08 17:59:17+00:00,1704736757,KNYNEWYO1805,40.638,-74.035,America/New_York,7,7,6,-2,-2,-2,7,7,6,7,7,6,53,55,52,1.1111111111111112,1.3888888888888888,0.5555555555555556,1.9444444444444444,2.7777777777777777,1.3888888888888888,127.0,1028.45,1028.11,-0.37,473.0,1.4,1
0.0,0.0,2024-01-08 13:59:17,2024-01-08 18:59:17+00:00,1704740357,KNYNEWYO1805,40.638,-74.035,America/New_York,7,8,7,-2,-2,-3,7,8,7,7,8,7,51,53,51,0.8333333333333333,1.1111111111111112,0.5555555555555556,1.6666666666666665,3.333333333333333,1.1111111111111112,128.0,1028.45,1028.11,0.37,422.0,1.2,1
0.0,0.0,2024-01-08 14:59:16,2024-01-08 19:59:16+00:00,1704743956,KNYNEWYO1805,40.638,-74.035,America/New_York,7,8,7,-2,-1,-3,7,8,7,7,8,7,52,54,49,0.5555555555555556,0.8333333333333333,0.2777777777777778,1.3888888888888888,3.0555555555555554,0.8333333333333333,150.0,1028.45,1028.11,0.0,286.0,0.8,1
0.0,0.0,2024-01-08 15:59:13,2024-01-08 20:59:13+00:00,1704747553,KNYNEWYO1805,40.638,-74.035,America/New_York,7,8,6,-2,-1,-2,7,8,6,7,8,6,53,56,51,0.5555555555555556,0.8333333333333333,0.0,1.1111111111111112,1.3888888888888888,0.8333333333333333,139.0,1029.12,1028.45,0.74,173.0,0.5,1
0.0,0.0,2024-01-08 16:59:13,2024-01-08 21:59:13+00:00,1704751153,KNYNEWYO1805,40.638,-74.035,America/New_York,6,6,6,-2,-1,-2,6,6,6,6,6,6,58,60,55,0.2777777777777778,0.5555555555555556,0.0,0.8333333333333333,1.3888888888888888,0.0,137.0,1029.8,1029.12,0.74,27.0,0.1,1
0.0,0.0,2024-01-08 17:59:11,2024-01-08 22:59:11+00:00,1704754751,KNYNEWYO1805,40.638,-74.035,America/New_York,5,6,5,-1,-1,-2,5,6,5,5,6,5,62,63,61,0.2777777777777778,0.5555555555555556,0.0,0.8333333333333333,1.3888888888888888,0.0,93.0,1030.82,1029.8,0.74,0.0,0.0,1
0.0,0.0,2024-01-08 18:59:12,2024-01-08 23:59:12+00:00,1704758352,KNYNEWYO1805,40.638,-74.035,America/New_York,5,5,5,-1,-1,-2,5,5,5,5,5,5,63,65,63,0.0,0.2777777777777778,0.0,0.2777777777777778,1.1111111111111112,0.0,45.0,1030.82,1030.48,0.37,0.0,0.0,1
0.0,0.0,2024-01-08 19:59:09,2024-01-09 00:59:09+00:00,1704761949,KNYNEWYO1805,40.638,-74.035,America/New_York,4,4,4,-1,-1,-2,4,4,4,4,4,4,68,71,64,0.0,0.2777777777777778,0.0,0.2777777777777778,0.8333333333333333,0.0,200.0,1031.16,1030.82,0.37,0.0,0.0,1
0.0,0.0,2024-01-08 20:59:16,2024-01-09 01:59:16+00:00,1704765556,KNYNEWYO1805,40.638,-74.035,America/New_York,3,4,3,-1,0,-2,3,4,3,3,4,3,72,75,70,0.0,0.0,0.0,0.0,0.0,0.0,,1031.16,1030.82,-0.37,0.0,0.0,1
0.0,0.0,2024-01-08 21:59:07,2024-01-09 02:59:07+00:00,1704769147,KNYNEWYO1805,40.638,-74.035,America/New_York,2,3,2,-1,-1,-2,2,3,2,2,3,2,75,78,73,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,,1030.48,1029.8,-0.74,0.0,0.0,1
0.0,0.0,2024-01-08 22:59:08,2024-01-09 03:59:08+00:00,1704772748,KNYNEWYO1805,40.638,-74.035,America/New_York,2,2,2,-2,-1,-2,2,2,2,2,2,2,78,81,78,0.0,0.2777777777777778,0.0,0.0,1.1111111111111112,0.0,22.0,1030.14,1029.8,0.0,0.0,0.0,1
0.0,0.0,2024-01-08 23:59:05,2024-01-09 04:59:05+00:00,1704776345,KNYNEWYO1805,40.638,-74.035,America/New_York,1,2,1,-1,-1,-1,1,2,1,1,2,1,84,86,81,0.0,0.2777777777777778,0.0,0.2777777777777778,0.8333333333333333,0.0,345.0,1029.8,1029.8,0.0,0.0,0.0,1
0.0,0.0,2024-01-09 00:59:05,2024-01-09 05:59:05+00:00,1704779945,KNYNEWYO1805,40.638,-74.035,America/New_York,2,2,1,0,0,-1,2,2,1,2,2,1,86,88,86,0.0,0.2777777777777778,0.0,0.2777777777777778,0.8333333333333333,0.0,303.0,1030.48,1029.8,0.74,0.0,0.0,1
0.0,0.0,2024-01-09 01:59:05,2024-01-09 06:59:05+00:00,1704783545,KNYNEWYO1805,40.638,-74.035,America/New_York,1,2,1,-1,-1,-1,1,2,1,1,2,1,86,88,85,0.0,0.0,0.0,0.0,0.0,0.0,,1030.14,1029.46,-0.37,0.0,0.0,1
0.0,0.0,2024-01-09 02:59:03,2024-01-09 07:59:03+00:00,1704787143,KNYNEWYO1805,40.638,-74.035,America/New_York,1,1,1,-1,-1,-1,1,1,1,1,1,1,89,90,88,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,27.0,1030.14,1029.8,0.0,0.0,0.0,1
0.0,0.0,2024-01-09 03:59:02,2024-01-09 08:59:02+00:00,1704790742,KNYNEWYO1805,40.638,-74.035,America/New_York,1,2,1,-1,0,-1,1,2,1,1,2,1,89,91,89,0.0,0.2777777777777778,0.0,0.2777777777777778,0.8333333333333333,0.0,276.0,1029.8,1028.78,-1.11,0.0,0.0,1
0.0,0.0,2024-01-09 04:59:01,2024-01-09 09:59:01+00:00,1704794341,KNYNEWYO1805,40.638,-74.035,America/New_York,2,2,2,0,0,-1,2,2,2,2,2,2,86,89,82,0.0,0.2777777777777778,0.0,0.2777777777777778,0.8333333333333333,0.0,24.0,1028.78,1028.45,0.0,0.0,0.0,1
0.0,0.0,2024-01-09 05:58:59,2024-01-09 10:58:59+00:00,1704797939,KNYNEWYO1805,40.638,-74.035,America/New_York,3,3,2,0,0,0,3,3,2,3,3,2,79,82,79,0.0,0.2777777777777778,0.0,0.2777777777777778,0.8333333333333333,0.0,80.0,1028.78,1028.45,0.0,0.0,0.0,1
0.0,0.0,2024-01-09 06:59:00,2024-01-09 11:59:00+00:00,1704801540,KNYNEWYO1805,40.638,-74.035,America/New_York,4,4,3,1,1,0,4,4,3,4,4,3,79,80,79,0.0,0.2777777777777778,0.0,0.2777777777777778,1.3888888888888888,0.0,73.0,1028.45,1027.43,-1.11,0.0,0.0,1
0.0,0.0,2024-01-09 07:58:57,2024-01-09 12:58:57+00:00,1704805137,KNYNEWYO1805,40.638,-74.035,America/New_York,4,4,4,1,1,1,4,4,4,4,4,4,77,79,76,0.2777777777777778,1.1111111111111112,0.0,0.8333333333333333,1.9444444444444444,0.0,90.0,1027.43,1026.08,-1.48,15.0,0.0,1
0.0,0.0,2024-01-09 08:58:57,2024-01-09 13:58:57+00:00,1704808737,KNYNEWYO1805,40.638,-74.035,America/New_York,5,5,4,1,1,1,5,5,4,5,5,4,75,77,74,0.5555555555555556,1.1111111111111112,0.0,1.1111111111111112,2.2222222222222223,0.0,109.0,1026.41,1026.08,0.37,49.0,0.1,1
0.0,0.0,2024-01-09 09:58:55,2024-01-09 14:58:55+00:00,1704812335,KNYNEWYO1805,40.638,-74.035,America/New_York,6,6,6,1,2,1,6,6,6,6,6,5,70,72,70,1.1111111111111112,1.9444444444444444,0.5555555555555556,2.5,4.166666666666667,1.1111111111111112,115.0,1026.08,1025.4,-0.74,90.0,0.3,1
0.0,0.0,2024-01-09 10:58:56,2024-01-09 15:58:56+00:00,1704815936,KNYNEWYO1805,40.638,-74.035,America/New_York,7,7,6,2,2,1,7,7,6,6,7,6,70,71,70,1.1111111111111112,1.6666666666666665,0.5555555555555556,2.7777777777777777,3.888888888888889,1.1111111111111112,104.0,1025.4,1024.04,-1.48,38.0,0.1,1
0.08,0.66,2024-01-09 11:58:54,2024-01-09 16:58:54+00:00,1704819534,KNYNEWYO1805,40.638,-74.035,America/New_York,7,7,7,3,3,2,7,7,7,6,7,5,77,80,72,1.1111111111111112,2.2222222222222223,0.2777777777777778,2.7777777777777777,4.166666666666667,1.1111111111111112,117.0,1024.04,1021.33,-2.96,44.0,0.1,1
0.08,0.51,2024-01-09 12:58:54,2024-01-09 17:58:54+00:00,1704823134,KNYNEWYO1805,40.638,-74.035,America/New_York,7,7,7,4,4,3,7,7,7,6,7,5,82,84,81,1.6666666666666665,2.5,0.8333333333333333,3.0555555555555554,5.277777777777778,1.3888888888888888,133.0,1021.0,1018.63,-2.59,86.0,0.3,1
0.94,1.8,2024-01-09 13:58:51,2024-01-09 18:58:51+00:00,1704826731,KNYNEWYO1805,40.638,-74.035,America/New_York,7,7,7,5,5,4,7,7,7,6,7,5,87,90,84,1.3888888888888888,2.2222222222222223,0.8333333333333333,3.0555555555555554,4.166666666666667,2.2222222222222223,131.0,1018.63,1016.93,-1.85,50.0,0.1,1
1.65,3.58,2024-01-09 14:58:51,2024-01-09 19:58:51+00:00,1704830331,KNYNEWYO1805,40.638,-74.035,America/New_York,7,7,7,5,5,5,7,7,7,6,7,5,90,91,90,1.6666666666666665,2.2222222222222223,1.1111111111111112,3.611111111111111,5.833333333333333,2.5,120.0,1016.93,1014.56,-2.59,22.0,0.1,1
1.88,5.72,2024-01-09 15:58:49,2024-01-09 20:58:49+00:00,1704833929,KNYNEWYO1805,40.638,-74.035,America/New_York,7,7,7,6,6,5,7,7,7,6,6,6,92,93,91,1.6666666666666665,2.2222222222222223,1.3888888888888888,3.611111111111111,5.833333333333333,2.5,115.0,1014.22,1011.51,-2.96,15.0,0.0,1
1.96,7.7,2024-01-09 16:58:48,2024-01-09 21:58:48+00:00,1704837528,KNYNEWYO1805,40.638,-74.035,America/New_York,8,8,7,7,7,6,8,8,7,7,8,6,93,94,93,1.9444444444444444,2.7777777777777777,0.8333333333333333,4.166666666666667,6.388888888888888,2.2222222222222223,115.0,1011.51,1009.14,-2.59,5.0,0.0,1
3.48,11.43,2024-01-09 17:58:48,2024-01-09 22:58:48+00:00,1704841128,KNYNEWYO1805,40.638,-74.035,America/New_York,9,9,8,8,8,7,9,9,8,8,8,7,94,95,94,1.9444444444444444,2.5,1.1111111111111112,4.444444444444445,6.666666666666666,2.5,128.0,1009.14,1006.43,-2.96,0.0,0.0,1
4.85,14.48,2024-01-09 18:58:47,2024-01-09 23:58:47+00:00,1704844727,KNYNEWYO1805,40.638,-74.035,America/New_York,10,10,9,9,9,8,10,10,9,9,10,8,94,95,94,2.2222222222222223,2.5,1.3888888888888888,4.444444444444445,5.833333333333333,2.5,124.0,1005.76,1002.37,-3.7,0.0,0.0,1
7.65,21.13,2024-01-09 19:59:12,2024-01-10 00:59:12+00:00,1704848352,KNYNEWYO1805,40.638,-74.035,America/New_York,10,11,10,10,10,9,10,11,10,10,11,10,95,96,94,1.9444444444444444,2.7777777777777777,1.3888888888888888,4.166666666666667,5.555555555555555,2.7777777777777777,115.0,1002.03,999.66,-2.57,0.0,0.0,1
9.4,28.75,2024-01-09 20:58:44,2024-01-10 01:58:44+00:00,1704851924,KNYNEWYO1805,40.638,-74.035,America/New_York,11,11,11,10,11,10,11,11,11,11,11,11,96,97,96,1.9444444444444444,2.5,1.1111111111111112,3.888888888888889,4.722222222222222,2.5,132.0,998.98,995.94,-3.33,0.0,0.0,1
8.69,36.63,2024-01-09 21:58:44,2024-01-10 02:58:44+00:00,1704855524,KNYNEWYO1805,40.638,-74.035,America/New_York,12,12,11,11,12,11,12,12,11,12,12,11,96,97,96,2.2222222222222223,3.333333333333333,1.6666666666666665,4.722222222222222,8.055555555555555,3.611111111111111,120.0,995.94,992.21,-4.06,0.0,0.0,1
7.9,45.59,2024-01-09 22:58:43,2024-01-10 03:58:43+00:00,1704859123,KNYNEWYO1805,40.638,-74.035,America/New_York,13,13,12,12,12,12,13,13,12,13,13,12,95,96,95,1.9444444444444444,2.7777777777777777,1.3888888888888888,4.444444444444445,5.555555555555555,3.333333333333333,68.0,992.55,990.18,0.74,0.0,0.0,1
13.28,50.95,2024-01-09 23:58:40,2024-01-10 04:58:40+00:00,1704862720,KNYNEWYO1805,40.638,-74.035,America/New_York,13,13,12,12,12,12,13,13,12,13,13,12,96,97,96,0.8333333333333333,1.6666666666666665,0.0,2.2222222222222223,5.0,0.8333333333333333,164.0,991.53,989.5,-2.22,0.0,0.0,1
7.67,5.54,2024-01-10 00:58:42,2024-01-10 05:58:42+00:00,1704866322,KNYNEWYO1805,40.638,-74.035,America/New_York,13,13,12,12,12,12,13,13,12,13,13,12,97,98,97,1.1111111111111112,1.6666666666666665,0.5555555555555556,2.5,3.611111111111111,1.3888888888888888,102.0,989.5,985.78,-4.05,0.0,0.0,1
6.86,6.25,2024-01-10 01:58:40,2024-01-10 06:58:40+00:00,1704869920,KNYNEWYO1805,40.638,-74.035,America/New_York,12,12,12,12,12,12,12,12,12,12,12,12,97,97,97,1.9444444444444444,2.5,1.1111111111111112,4.166666666666667,5.277777777777778,2.2222222222222223,308.0,985.44,984.42,0.0,0.0,0.0,1
0.3,6.99,2024-01-10 02:58:38,2024-01-10 07:58:38+00:00,1704873518,KNYNEWYO1805,40.638,-74.035,America/New_York,12,12,12,12,12,12,12,12,12,12,12,12,97,98,97,1.3888888888888888,2.2222222222222223,0.2777777777777778,2.5,4.166666666666667,1.3888888888888888,239.0,984.76,983.07,-1.85,0.0,0.0,1
0.2,7.09,2024-01-10 03:58:38,2024-01-10 08:58:38+00:00,1704877118,KNYNEWYO1805,40.638,-74.035,America/New_York,12,12,12,11,12,11,12,12,12,12,12,12,97,98,97,0.5555555555555556,0.8333333333333333,0.0,1.3888888888888888,1.9444444444444444,0.8333333333333333,76.0,983.41,982.39,-0.37,0.0,0.0,1
0.0,7.37,2024-01-10 04:58:36,2024-01-10 09:58:36+00:00,1704880716,KNYNEWYO1805,40.638,-74.035,America/New_York,13,13,12,12,12,11,13,13,12,13,13,12,94,97,90,1.3888888888888888,1.9444444444444444,0.8333333333333333,2.7777777777777777,3.888888888888889,2.2222222222222223,247.0,982.73,982.39,0.0,0.0,0.0,1
0.0,7.37,2024-01-10 05:58:35,2024-01-10 10:58:35+00:00,1704884315,KNYNEWYO1805,40.638,-74.035,America/New_York,11,13,11,7,11,6,11,13,11,11,13,11,75,90,72,2.5,3.333333333333333,2.2222222222222223,3.888888888888889,5.0,2.5,107.0,984.76,983.41,1.48,0.0,0.0,1
0.0,7.37,2024-01-10 06:58:34,2024-01-10 11:58:34+00:00,1704887914,KNYNEWYO1805,40.638,-74.035,America/New_York,10,11,10,6,7,5,10,11,10,10,11,9,73,76,70,2.5,3.0555555555555554,1.6666666666666665,3.611111111111111,6.111111111111111,2.2222222222222223,100.0,986.12,985.1,1.11,0.0,0.0,1
0.0,7.37,2024-01-10 07:58:34,2024-01-10 12:58:34+00:00,1704891514,KNYNEWYO1805,40.638,-74.035,America/New_York,10,10,10,5,5,5,10,10,10,9,9,8,71,74,69,2.2222222222222223,3.333333333333333,1.6666666666666665,3.611111111111111,5.555555555555555,2.2222222222222223,102.0,987.47,986.12,1.48,29.0,0.1,1
0.0,7.37,2024-01-10 08:58:32,2024-01-10 13:58:32+00:00,1704895112,KNYNEWYO1805,40.638,-74.035,America/New_York,9,10,9,3,5,1,9,10,9,8,9,7,63,72,57,3.0555555555555554,4.722222222222222,1.6666666666666665,4.444444444444445,6.388888888888888,3.0555555555555554,106.0,989.5,987.47,2.22,79.0,0.2,1
0.0,7.37,2024-01-10 09:58:32,2024-01-10 14:58:32+00:00,1704898712,KNYNEWYO1805,40.638,-74.035,America/New_York,9,9,9,2,2,2,9,9,9,8,8,7,60,62,59,2.7777777777777777,3.611111111111111,1.9444444444444444,4.444444444444445,5.833333333333333,3.0555555555555554,109.0,990.86,989.5,1.11,297.0,0.9,1
0.0,7.37,2024-01-10 10:58:30,2024-01-10 15:58:30+00:00,1704902310,KNYNEWYO1805,40.638,-74.035,America/New_York,9,10,9,2,3,2,9,10,9,8,9,7,60,63,58,2.7777777777777777,4.166666666666667,1.6666666666666665,4.166666666666667,5.555555555555555,3.0555555555555554,102.0,991.87,990.86,1.11,497.0,1.4,1
0.0,7.37,2024-01-10 11:58:46,2024-01-10 16:58:46+00:00,1704905926,KNYNEWYO1805,40.638,-74.035,America/New_York,10,10,9,1,2,1,10,10,9,8,9,8,56,60,53,2.7777777777777777,3.611111111111111,2.2222222222222223,4.444444444444445,5.0,3.611111111111111,102.0,992.21,991.53,0.0,557.0,1.6,1
0.0,7.37,2024-01-10 12:58:27,2024-01-10 17:58:27+00:00,1704909507,KNYNEWYO1805,40.638,-74.035,America/New_York,9,10,9,0,2,-1,9,10,9,8,8,7,53,60,49,3.0555555555555554,3.888888888888889,1.9444444444444444,4.722222222222222,6.111111111111111,3.333333333333333,107.0,992.55,991.87,0.74,549.0,1.6,1
0.0,7.37,2024-01-10 13:59:27,2024-01-10 18:59:27+00:00,1704913167,KNYNEWYO1805,40.638,-74.035,America/New_York,9,9,9,0,1,0,9,9,9,7,8,7,54,57,50,3.333333333333333,4.444444444444445,2.5,4.722222222222222,6.388888888888888,3.333333333333333,109.0,994.58,992.55,2.18,299.0,0.9,1
0.0,7.37,2024-01-10 14:58:26,2024-01-10 19:58:26+00:00,1704916706,KNYNEWYO1805,40.638,-74.035,America/New_York,9,9,9,0,1,0,9,9,9,7,8,7,56,59,55,2.5,3.333333333333333,1.6666666666666665,3.611111111111111,4.444444444444445,2.5,108.0,995.94,994.58,1.51,73.0,0.2,1
0.0,7.37,2024-01-10 15:59:23,2024-01-10 20:59:23+00:00,1704920363,KNYNEWYO1805,40.638,-74.035,America/New_York,9,9,9,1,1,0,9,9,9,7,7,7,57,59,55,2.5,3.0555555555555554,2.2222222222222223,4.166666666666667,5.277777777777778,3.333333333333333,105.0,997.29,995.94,1.48,53.0,0.2,1
0.0,7.37,2024-01-10 16:59:23,2024-01-10 21:59:23+00:00,1704923963,KNYNEWYO1805,40.638,-74.035,America/New_York,9,9,9,1,1,1,9,9,9,7,8,7,58,60,57,2.2222222222222223,2.7777777777777777,1.6666666666666665,3.611111111111111,4.444444444444445,2.5,111.0,998.98,997.29,1.48,12.0,0.0,1
0.0,7.37,2024-01-10 17:59:23,2024-01-10 22:59:23+00:00,1704927563,KNYNEWYO1805,40.638,-74.035,America/New_York,9,9,9,1,1,0,9,9,9,7,8,7,57,60,56,2.2222222222222223,3.611111111111111,1.6666666666666665,3.611111111111111,5.277777777777778,2.5,109.0,1000.34,998.98,1.45,0.0,0.0,1
0.0,7.37,2024-01-10 18:58:28,2024-01-10 23:58:28+00:00,1704931108,KNYNEWYO1805,40.638,-74.035,America/New_York,8,9,8,1,1,0,8,9,8,7,7,7,57,59,56,2.5,2.7777777777777777,1.9444444444444444,3.888888888888889,4.722222222222222,3.0555555555555554,107.0,1001.69,1000.34,1.5,0.0,0.0,1
0.0,7.37,2024-01-10 19:59:19,2024-01-11 00:59:19+00:00,1704934759,KNYNEWYO1805,40.638,-74.035,America/New_York,8,8,8,0,1,0,8,8,8,7,7,6,57,60,56,2.2222222222222223,3.0555555555555554,1.6666666666666665,3.333333333333333,5.0,2.5,110.0,1003.05,1002.03,1.11,0.0,0.0,1
0.0,7.37,2024-01-10 20:59:19,2024-01-11 01:59:19+00:00,1704938359,KNYNEWYO1805,40.638,-74.035,America/New_York,8,8,8,0,0,0,8,8,8,6,7,6,57,59,56,2.7777777777777777,3.611111111111111,2.2222222222222223,4.166666666666667,5.555555555555555,3.0555555555555554,118.0,1003.73,1002.71,0.75,0.0,0.0,1
0.0,7.37,2024-01-10 21:59:19,2024-01-11 02:59:19+00:00,1704941959,KNYNEWYO1805,40.638,-74.035,America/New_York,8,8,8,0,1,0,8,8,8,6,8,6,59,61,58,2.2222222222222223,3.0555555555555554,1.3888888888888888,3.333333333333333,4.722222222222222,2.2222222222222223,110.0,1004.4,1003.73,0.74,0.0,0.0,1
